OBJECTID,* Damage,* Street Number,* Street Name,"* Street Type (e.g. road, drive, lane, etc.)",* City,State,Zip Code,* CAL FIRE Unit,County,Community,Incident Start Date,Hazard Type,Structure Defense Actions Taken,* Structure Type,Structure Category,# Units in Structure (if multi unit),* Roof Construction,* Eaves,* Vent Screen,* Exterior Siding,* Window Pane,* Deck/Porch On Grade,* Deck/Porch Elevated,* Patio Cover/Carport Attached to Structure,* Fence Attached to Structure,Distance - Propane Tank to Structure,Distance - Residence to Utility/Misc Structure &gt; 120 SQFT,Assessed Improved Value (parcel),Year Built (parcel),Site Address (parcel),Latitude,Longitude
101170,No Damage,24146.0,Malibu,Road,Malibu,CA,90265.0,LAC,Los Angeles,,12/9/2024 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Unknown,No Eaves,Unknown,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Non Combustible,Non Combustible,,,4041342.0,1976.0,"24146 MALIBU RD, MALIBU, CA 90265",34.0309903,-118.7014522
67551,Destroyed (>50%),3995.0,Stallion,Drive,Unincorporated,CA,0.0,LNU,Sonoma,Riebli,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Screened,Fire Resistant,Unknown, , , ,,,,469227.0,,3563 STALLION DR SANTA ROSA CA 95404,38.5055799493809,-122.710634445567
98855,No Damage,5498.0,Acorn,Drive,Wrightwood,CA,92397.0,BDU,San Bernardino,,9/8/2024 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,,,163028.0,1967.0,"5498 ACORN DR, WRIGHTWOOD, CA 92397",34.3505144,-117.6457158
74189,Destroyed (>50%),1435.0,Calistoga,Road,Unincorporated,CA,0.0,LNU,Sonoma,Riebli,10/8/2017 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Combustible,Unknown,Unknown,Fire Resistant,Unknown, , , ,,,,104274.0,,1435 CALISTOGA RD SANTA ROSA CA 95409,38.4888878452961,-122.661940233427
32301,Destroyed (>50%),5439.0,Pentz,Road,Paradise Southeast B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,Wood,Wood,No Patio Cover/Carport,Non Combustible,,30-50',160000.0,1980.0,5439  PENTZ RD   PARADISE CA 95969,39.7381360984126,-121.573108117539
106223,Destroyed (>50%),2691.0,Highview ,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,,,171058.0,1926.0,"2691 HIGHVIEW AVE, ALTADENA, CA 91001",34.1909988,-118.1467376
61528,Destroyed (>50%),1962.0,Capell Valley,Road,Unincorporated,CA,0.0,LNU,Napa,Capel Valley,10/8/2017 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Fire Resistant,Unenclosed,No Vents,Combustible,Single Pane, , , ,,,,3127708.0,,1962 CAPELL VALLEY RD,38.4696080909605,-122.238014286913
47273,Destroyed (>50%),6295.0,Dawnridge,Court,Paradise Northeast A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Wood,Unknown,Combustible,,,229551.0,2000.0,6295  DAWNRIDGE CT   PARADISE CA 95969,39.7744733762643,-121.59023443465
69082,Destroyed (>50%),9393.0,Quarterhorse,Lane,Lower Lake,CA,95457.0,LNU,Lake,,8/13/2016 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Unknown,Unknown,Unknown, , , ,,,,10450.0,,9393 QUARTERHORSE LN LOWER LAKE CA 95457 9424,38.9148481084102,-122.593245713307
102301,No Damage,2225.0,N Altadena,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Concrete,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,,,199513.0,1937.0,"2225 N ALTADENA DR, ALTADENA, CA 91001",34.1834935,-118.1010878
41776,Destroyed (>50%),6646.0,Whittall,Lane,Paradise Northwest B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,140454.0,1979.0,6646  WHITTALL LN   PARADISE CA 95969,39.7785110743586,-121.608169840083
45251,Destroyed (>50%),1365.0,Nunneley,Road,Paradise Central Southeast A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Metal,Unenclosed,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,233686.0,1973.0,1365  NUNNELEY RD   PARADISE CA 95969,39.7566914475874,-121.595604414298
96144,Destroyed (>50%),0.0,Ponderosa ,Way,Forest Ranch,CA,95942.0,BTU,Butte,Forest ranch,7/24/2024 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,Wood,Unknown,Combustible,No Fence,,,51085.0,1950.0,"PONDEROSA WAY, FOREST RANCH, CA 95942",39.8812046,-121.6889477
32755,Destroyed (>50%),13987.0,Cascade,Drive,Magalia,CA,,BTU,Butte,Magalia,11/8/2018 12:00:00 AM,Fire,Unknown,Mobile Home Double Wide,Single Residence,,Metal,Unknown,"Mesh Screen <= 1/8""""",Combustible,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,<30',20808.0,1972.0,13987  CASCADE DR   MAGALIA CA 95954,39.8175615785427,-121.595180838879
64876,Destroyed (>50%),6778.0,West Lilac,Road,Unincorporated,CA,0.0,MVU,San Diego,,12/7/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane, , , ,,,,248918.0,,6778 LILAC RD,33.2945973134348,-117.186305018458
48705,Destroyed (>50%),6726.0,Wandermere,Road,Malibu,CA,,LAC,Los Angeles,,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,68209.0,1960.0,6726 WANDERMERE RD MALIBU CA 90265,34.0144146789484,-118.809288684773
114427,No Damage,1866.0,Braeburn,Road,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Tile,No Eaves,No Vents,Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,,30-50',80798.0,1927.0,"1866 BRAEBURN RD, ALTADENA, CA 91001",34.1870832,-118.1122397
44103,Destroyed (>50%),6126.0,Sawmill,Road,Paradise Southeast A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,110389.0,1958.0,6126  SAWMILL RD   PARADISE CA 95969,39.7683597699419,-121.587370455506
2829,Destroyed (>50%),49.0,Sugar Pine ,Drive,,CA,0.0,BTU,Butte,,9/9/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,,,108331.0,1987.0,"49 SUGAR PINE DR, BERRY CREEK CA 95916",39.6379753716117,-121.393550541794
107783,Destroyed (>50%),326.0,Deodara,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,89999.0,1964.0,"326 DEODARA DR, ALTADENA, CA 91001",34.1898448,-118.1422891
7873,No Damage,41045.0,Woodridge,Lane,,CA,0.0,FKU,Fresno,,9/4/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,107344.0,1986.0,41056 WOODRIDGE LN SHAVER LAKE CA 93664,37.0866031183891,-119.317390318161
57953,Destroyed (>50%),93.0,Ursuline,Road,Unincorporated,CA,0.0,LNU,Sonoma,Larkfield-Wikiup,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Combustible,Enclosed,Screened,Combustible,Multi Pane, , , ,,,,335000.0,,91 URSULINE RD SANTA ROSA CA 95403,38.494646603657,-122.742225381484
41315,Destroyed (>50%),91.0,Grinding Rock,Road,Paradise Southwest B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,,,165000.0,1982.0,91  GRINDING ROCK RD   PARADISE CA 95969,39.7330487105296,-121.65280425823
19756,No Damage,5320.0,Monticello ,Road,,CA,,LNU,Napa,,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,48334.0,1971.0,5320 MONTICELLO RD NAPA CA 94558,38.4352678194433,-122.204385500315
32671,Destroyed (>50%),1783.0,Sunrise,Lane,Paradise Northeast A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,No Fence,,,23157.0,1971.0,1783  SUNRISE LN   PARADISE CA 95969,39.7924599647169,-121.577366034069
104476,No Damage,1445.0,Daveric,Drive,Pasadena,CA,91107.0,LAC,Los Angeles,Pasadena,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,111446.0,1952.0,"1445 DAVERIC DR, PASADENA, CA 91107",34.1712274,-118.0747318
30486,Destroyed (>50%),13338.0,Concow,Road,Concow/Yankee Hill,CA,,BTU,Butte,,11/8/2018 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,Masonry/Concrete,Unknown,No Fence,0-10,<30',97942.0,2003.0,13338  CONCOW RD   CONCOW CA 95965,39.7863987827849,-121.501189868156
46133,Destroyed (>50%),936.0,Central Park ,Drive,Paradise Central Southwest B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unknown,Unknown,Ignition Resistant,Single Pane,Masonry/Concrete,Masonry/Concrete,Combustible,No Fence,,,84492.0,1961.0,963  CENTRAL PARK DR   PARADISE CA 95969,39.7666240058391,-121.606084248438
18411,Destroyed (>50%),4099.0,Peaceful Glen ,Road,,CA,,LNU,Solano,Vacaville,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,Unenclosed,Unknown,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,21-30,,187452.0,1968.0,4099 PEACEFUL GLEN RD VACAVILLE CA 95688,38.4349185315191,-121.997847625985
72600,Destroyed (>50%),2439.0,Soda Canyon,Road,Unincorporated,CA,0.0,LNU,Napa,,10/8/2017 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Unknown, , , ,,,,2363408.0,1997.0,2435 SODA CANYON RD,38.4176822545427,-122.302669110149
80330,No Damage,6131.0,41 Milestone Tract ,Road,Echo Lake,CA,95721.0,AEU,El Dorado,,8/14/2021 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,,,14463.0,,6131 41 MILE STONE RD ECHO LAKE CA 95721,38.7863250087635,-120.161490505203
14705,No Damage,3321.0,N,Street,,CA,,LNU,Napa,St Helena ,9/27/2020 12:00:00 AM,Fire,Combination of Actions,Single Family Residence Single Story,Single Residence,,Metal,Enclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,30-50',150250.0,1989.0,3321 N ST SAINT HELENA CA 94574,38.5385706111327,-122.523846933768
23327,No Damage,14045.0,Hey 9,,,CA,,CZU,Santa Cruz,,8/16/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,346800.0,1927.0,14045 HIGHWAY 9 BOULDER CREEK CA 95006,37.1358005682181,-122.127844170138
80020,Destroyed (>50%),4419.0,String Canyon ,Road,Grizzly Flats,CA,95636.0,AEU,El Dorado,Grizzly Flat ,8/14/2021 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,0.0,Wood,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,21-30,<30',151540.0,,4491 STRING CANYON RD GRIZZLY FLATS CA 95636,38.6375203162624,-120.532394962327
42075,Destroyed (>50%),808.0,Vera,Court,Paradise Central Southwest B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,,<30',661532.0,2004.0,808  VERA MAR CT   PARADISE CA 95969,39.7320093330882,-121.620466560004
21278,No Damage,3001.0,White House Rd,Road,,CA,,CZU,Santa Cruz,,8/16/2020 12:00:00 AM,Fire,,Mixed Commercial/Residential,Mixed Commercial/Residential,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,973661.0,1965.0,3001 WHITEHOUSE CREEK RD DAVENPORT CA 95017,37.1745638332644,-122.312283616938
84797,No Damage,7120.0,Chester Warner Valley,Road,Chester,CA,96020.0,LMU,Plumas,Chester,7/13/2021 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,32944.0,,7120 CHESTER WARNER VALLEY RD CHESTER CA 96020,40.3686432033636,-121.311213716188
54937,No Damage,,,,Unincorporated,CA,,BTU,Butte,,11/8/2018 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,, , , , , , , , ,,,,5218.0,1975.0,11451 NELSON BAR RD YANKEE HILL CA 95965,39.7256109809702,-121.539485148431
115929,Destroyed (>50%),3062.0,Raymond,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,163458.0,1946.0,"3062 RAYMOND AVE, ALTADENA, CA 91001",34.1959875,-118.1410837
39139,Destroyed (>50%),5830.0,Yorkshire,Drive,Paradise Southwest A,CA,,BTU,Butte,,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Unknown,Wood,Wood,No Patio Cover/Carport,No Fence,,,370855.0,1990.0,5830  YORKSHIRE DR   PARADISE CA 95969,39.7579672318216,-121.636774594537
36874,Destroyed (>50%),5461.0,Edgewood,Lane,Paradise Central Southeast B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Mobile Home Single Wide,Single Residence,,Metal,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,86919.0,1949.0,5461  EDGEWOOD LN   PARADISE CA 95969,39.7454428321961,-121.585197567377
90744,No Damage,51.0,Coronado Pointe,,Laguna Niguel,CA,92677.0,ORC,Orange,Coronado Pointe ,5/11/2022 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,,,511935.0,1989.0,"51 CORONADO POINTE, LAGUNA NIGUEL, CA 92677",33.51835977,-117.72761023
100685,No Damage,3167.0,Goldenspur,Drive,Camarillo,CA,93010.0,VNC,Ventura,,11/6/2024 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,,,367911.0,1966.0,"3167 GOLDENSPUR DR, CAMARILLO, CA 93010",34.2490366,-119.0604225
86634,No Damage,121.0,Kokanee ,Trail,Chester,CA,96020.0,LMU,Plumas,Chester ,7/13/2021 12:00:00 AM,Fire,Engine Company Actions,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,Wood,Combustible,No Fence,,,400498.0,,121 KOKANEE TRL CHESTER CA 96020,40.2501980854938,-121.219218236986
115158,Destroyed (>50%),2534.0,Highland,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,Masonry/Concrete,Unknown,Combustible,,,342242.0,1925.0,"2534 HIGHLAND AVE, ALTADENA, CA 91001",34.1894456,-118.1241751
118396,Destroyed (>50%),555.0,W Loma Alta ,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,Unknown,Unknown,Unknown,Non Combustible,,,142412.0,1950.0,"555 W LOMA ALTA DR, ALTADENA, CA 91001",34.2024499,-118.1549045
71553,Destroyed (>50%),4914.0,Princeton,Way,Mariposa,CA,95338.0,MMU,Mariposa,,7/16/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown, , , ,,,,56764.0,,4914 PRINCETON WAY MARIPOSA CA 95338,37.5030436130904,-120.049153165076
106755,Destroyed (>50%),393.0,W Marigold ,Street,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,Unknown,No Deck/Porch,Unknown,Unknown,,,149055.0,1928.0,"393 W MARIGOLD ST, ALTADENA, CA 91001",34.2004554,-118.1535204
124717,Destroyed (>50%),16641.0,Merrivale,Lane,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Unknown,No Fence,,,250351.0,1957.0,"16641 MERRIVALE LN, PACIFIC PALISADES, CA 90272",34.0533389,-118.5453194
82357,No Damage,1364.0,S. Echo Summit,Road,South Lake Tahoe,CA,96150.0,AEU,El Dorado,,8/14/2021 12:00:00 AM,Fire,Combination of Actions,Single Family Residence Multi Story,Single Residence,0.0,Metal,Enclosed,No Vents,Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,,,15499.0,,1364 S ECHO SUMMIT RD SOUTH LAKE TAHOE CA 96150,38.8088583138746,-120.027703851187
67052,Destroyed (>50%),0.0,Honey Hill,Road,Unincorporated,CA,0.0,LNU,Lake,Hidden Valley lake,9/12/2015 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Fire Resistant,Unknown,Screened,Unknown,Unknown, , , ,,,,245000.0,,20765 HONEY HILL DR HIDDEN VALLEY LAKE CA 95467,38.7927782731712,-122.526892091427
99863,No Damage,23800.0,Malibu Crest ,Drive,Malibu,CA,90265.0,LAC,Los Angeles,,12/9/2024 12:00:00 AM,Fire,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Non Combustible,Non Combustible,,,22301876.0,0.0,"23800 MALIBU CREST DR, MALIBU, CA 90265",34.0426061,-118.6885026
113291,No Damage,1370.0,E Altadena,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,<30',70334.0,1937.0,"1370 E ALTADENA DR, ALTADENA, CA 91001",34.1899145,-118.1223899
122616,Destroyed (>50%),21371.0,Pacific Coast,Highway,Malibu,CA,90265.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Multi Family Residence Multi Story,Multiple Residence,6.0,Concrete,Unknown,Unknown,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Unknown,No Patio Cover/Carport,No Fence,,,379829.0,1959.0,"21371 PACIFIC COAST HWY, MALIBU, CA 90265",34.0379984,-118.6403466
55148,No Damage,,,,Unincorporated,CA,,BTU,Butte,,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,, , , , , , , , ,,,,,0.0,3527 SUNVIEW DR PARADISE CA 95969,39.6798475757927,-121.571448620188
549,No Damage,695855.0,Gold Run,Road,Susanville ,CA,,LMU,Lassen,,8/18/2020 12:00:00 AM,Fire,Engine Company Actions,Single Family Residence Multi Story,Single Residence,,Asphalt,Enclosed,Unknown,Wood,Multi Pane,No Deck/Porch,Composite,No Patio Cover/Carport,No Fence,21-30,<30',420000.0,2010.0,695-855 GOLD RUN RD SUSANVILLE CA 96130,40.3644260228731,-120.697835077699
115497,Destroyed (>50%),2975.0,Santa Anita,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unknown,Unknown,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,238966.0,1922.0,"2975 SANTA ANITA AVE, ALTADENA, CA 91001",34.1958593,-118.1360207
65008,Destroyed (>50%),161.0,Nob Hill,Lane,Ventura,CA,0.0,VNC,Ventura,,12/4/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Screened,Fire Resistant,Unknown, , , ,,,,102287.0,1961.0,161 NOB HILL LN VENTURA CA 93003,34.2899439236255,-119.210390515026
14881,No Damage,5710.0,Cherry Glen ,Road,,CA,,LNU,Solano,Vacaville ,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,348302.0,2006.0,5715 CHERRY GLEN RD VACAVILLE CA 95688,38.3290881847997,-122.026599687077
34640,Destroyed (>50%),6142.0,Oliver ,Road,Paradise Southwest B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,Unknown,Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,30-50',32473.0,1953.0,6142  OLIVER RD   PARADISE CA 95969,39.7684651092258,-121.626071855137
88421,No Damage,13922.0,Sundust,Road,Redding,CA,96003.0,SHU,Shasta,,9/22/2021 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Non Combustible,,,66253.0,,13922 SUNDUST RD REDDING CA 96003,40.6928540958408,-122.30716971374
95707,Destroyed (>50%),0.0,Pine Creek ,Trail,,CA,0.0,BTU,Tehama,,7/24/2024 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,0.0,Metal,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Fence,,,0.0,0.0,,39.9020663,-121.7974274
91345,No Damage,17610.0,Mount Blanch ,Drive,Weed,CA,96094.0,SKU,Siskiyou,Lake Shastina ,9/2/2022 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,,,181575.0,2005.0,17610 MOUNT BLANCH DR WEED 96094 CA,41.50367635,-122.38840803
43627,Destroyed (>50%),1287.0,Elliot,Road,Paradise Central Southeast A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,Unknown,Combustible,Unknown,No Deck/Porch,Wood,No Patio Cover/Carport,Non Combustible,21-30,,195000.0,1938.0,1285  ELLIOTT RD   PARADISE CA 95969,39.7610993464972,-121.599670137172
